recency,narrative,prestige,bandwagon,anchoring,star_power,polarization,season,checkpoint,team,pdiff,ros
-1.1476190476190478,-0.4706880389543817,19.93150574263138,0.09999999999999998,-0.09999999999999998,,1.6360524079685281,2018,25%,NOP,-0.9523809523809523,0.6065573770491803
1.8380952380952382,0.16566983111589112,21.192712733803134,0.034482758620689724,-0.034482758620689724,,2.336939093006239,2018,25%,NYK,0.7619047619047619,0.29508196721311475
-2.65,-0.011450032335658333,21.178236377610165,-0.271264367816092,-0.271264367816092,,2.000913700455963,2018,25%,OKC,3.05,0.6451612903225806
-9.09090909090909,0.6767082950424842,19.94466738260305,0.06896551724137931,-0.06896551724137931,,1.996845631638548,2018,25%,ORL,-2.909090909090909,0.26666666666666666
1.1999999999999997,,,0.06666666666666671,-0.06666666666666671,,,2018,25%,PHI,1.1,0.6451612903225806
2.1130434782608694,0.01116538127386224,19.73272664494453,0.1522988505747126,-0.1522988505747126,,1.8978040736832484,2018,25%,PHX,-8.91304347826087,0.22033898305084745
-1.3285714285714287,-0.7490007932808834,19.81864721463922,0.0,-0.0,,1.8316311381573969,2018,25%,POR,4.428571428571429,0.5901639344262295
-1.9380952380952365,0.12489960022788427,20.31787308169134,0.03448275862068967,-0.03448275862068967,,2.016396400864928,2018,25%,SAC,-10.761904761904763,0.3442622950819672
2.5190476190476194,-0.1818430566935741,21.105104067947742,-0.016666666666666607,-0.016666666666666607,,1.9209653938395932,2018,25%,SAS,3.380952380952381,0.5409836065573771
2.3,0.10504266520994265,20.739194625584748,0.01781609195402295,-0.01781609195402295,,1.7080579891725571,2018,25%,TOR,7.3,0.7419354838709677
3.961904761904762,-0.07272598440122702,20.190670358111873,-0.06781609195402294,-0.06781609195402294,,2.0030001706158775,2018,25%,UTA,2.238095238095238,0.6229508196721312
0.2142857142857144,0.056505172715812735,19.962502515508753,-0.20689655172413796,-0.20689655172413796,,1.6725902126390482,2018,25%,WAS,3.2857142857142856,0.5245901639344263
3.0095238095238095,-0.7818879140255198,20.09259716641845,-0.1890804597701149,-0.016666666666666607,,2.0829952622786325,2018,50%,ATL,-4.309523809523809,0.325
-0.5666666666666664,0.30063671390903346,20.07238120019492,-0.0017241379310344307,-0.017241379310344807,,1.7305228855701318,2018,50%,BKN,-2.8333333333333335,0.3
0.4272727272727277,-0.033490050674696625,21.552261385428217,-0.033333333333333326,-0.016091954022988575,,2.172024904226584,2018,50%,BOS,5.2727272727272725,0.5526315789473685
2.225,0.042357113335283414,20.37534924565624,0.0850574712643678,-0.031609195402298895,,1.7470901128691625,2018,50%,CHA,-0.725,0.47619047619047616
2.795238095238095,0.3972667852605005,21.434744984582764,0.06781609195402294,-0.0005747126436782546,,1.994038952570555,2018,50%,CHI,-6.095238095238095,0.3
-8.823809523809523,0.01991810412379247,22.613936028584632,0.0,-0.03275862068965529,,2.39761183150576,2018,50%,CLE,1.0238095238095237,0.6
4.26046511627907,-0.43857691632291107,20.579874772934794,-0.01724137931034475,-0.06839080459770108,,2.053597371269786,2018,50%,DAL,-1.8604651162790697,0.23076923076923078
2.619047619047619,-0.08222217320973946,19.500351005835117,-0.051724137931034475,-0.1695402298850575,,1.9280304586826134,2018,50%,DEN,1.380952380952381,0.6
-0.275,-0.33097090191911605,20.311823485275255,-0.13620689655172413,-0.135632183908046,,2.110945345525133,2018,50%,DET,0.875,0.40476190476190477
-2.4558139534883727,0.37111631674780965,23.16634093238425,0.0,-0.017241379310344862,,2.252121175260236,2018,50%,GSW,9.255813953488373,0.6153846153846154
-6.224390243902438,-0.21022666633873782,20.649410263427264,0.1040229885057471,-0.016091954022988575,,1.9600235620431952,2018,50%,HOU,8.024390243902438,0.8536585365853658
-3.3476190476190473,-0.08702182989989315,19.89239224234703,-0.10344827586206895,-0.25862068965517243,,2.0125672700701016,2018,50%,IND,0.5476190476190477,0.65
5.5,-0.6854433438817742,20.70257776316693,-0.018965517241379404,-0.018390804597701038,,2.188337083051458,2018,50%,LAC,0.0,0.5365853658536586
-3.397560975609756,0.10083044175716455,21.93435661371393,0.033333333333333215,-0.0672413793103448,,2.2834574443633042,2018,50%,LAL,-3.902439024390244,0.5121951219512195
3.239024390243902,-1.1272571361360755,19.769007003886124,0.08735632183908046,-0.12068965517241378,,1.9753756240187685,2018,50%,MEM,-3.4390243902439024,0.21951219512195122
2.824390243902439,-0.19895408653874802,21.01176341064899,-0.10517241379310349,-0.1385057471264367,,2.2871199862407727,2018,50%,MIA,-1.024390243902439,0.4878048780487805
-0.9170731707317074,0.42371586895625857,20.30928662859834,-0.16896551724137931,-0.1367816091954024,,2.1599790351904082,2018,50%,MIL,-0.6829268292682927,0.5365853658536586
5.781818181818181,-0.45692411470220035,20.124930167868143,0.1040229885057471,-0.1839080459770115,,2.2214445619740224,2018,50%,MIN,3.8181818181818183,0.5
3.2975609756097564,0.13381989279678352,19.93145984063039,-0.09999999999999998,-0.0,,1.802801296863007,2018,50%,NOP,-0.0975609756097561,0.6585365853658537
-5.2,-0.2416415569452407,21.189374632491642,-0.03390804597701147,-0.0005747126436782546,,2.359808436744026,2018,50%,NYK,-1.0,0.25
0.8904761904761909,0.25335409745510307,21.16784257855466,0.06896551724137934,-0.20229885057471264,,2.0355978663057246,2018,50%,OKC,2.8095238095238093,0.65
-3.23953488372093,0.5995888683305272,19.94205339957118,-0.01839080459770115,-0.05057471264367816,,1.7965813459827096,2018,50%,ORL,-5.8604651162790695,0.3333333333333333
2.1923076923076925,,,-0.04999999999999999,-0.01666666666666672,,,2018,50%,PHI,0.3076923076923077,0.7674418604651163
1.974418604651163,0.06015280220918984,19.732614090540004,-0.29137931034482756,-0.13908045977011496,,1.9517553337921336,2018,50%,PHX,-6.674418604651163,0.1282051282051282
-1.2285714285714286,-0.5429724306956407,19.825383036421755,0.17356321839080463,-0.17356321839080463,,1.8168017006428954,2018,50%,POR,0.9285714285714286,0.675
-0.2146341463414636,-0.41953313842032325,20.313015344901984,-0.05057471264367813,-0.016091954022988464,,2.173944324434621,2018,50%,SAC,-8.585365853658537,0.34146341463414637
0.09302325581395365,0.4500925370425387,21.08965594314163,0.0011494252873562871,-0.01551724137931032,,2.1875956286899463,2018,50%,SAS,2.9069767441860463,0.48717948717948717
-1.0249999999999995,-0.4663691228673923,20.7452862348802,0.2867816091954023,-0.30459770114942525,,2.064938481692522,2018,50%,TOR,8.325,0.7142857142857143
-6.647619047619047,0.2912620869183853,20.19612550457819,0.18620689655172412,-0.11839080459770118,,2.0033910691839245,2018,50%,UTA,-0.9523809523809523,0.775
3.5190476190476194,0.9493082112534935,19.971774456138974,0.1718390804597701,-0.03505747126436787,,1.6582247452167107,2018,50%,WAS,2.380952380952381,0.475
0.25,-0.09320988133150537,20.07649455441645,-0.11896551724137933,-0.13563218390804593,,1.873081824566833,2018,75%,ATL,-4.45,0.2727272727272727
-4.366666666666667,-0.19360705078277834,20.075463803177243,-0.04885057471264376,-0.06609195402298856,,1.7646137674447027,2018,75%,BKN,-4.433333333333334,0.4090909090909091
-2.837704918032787,0.07797146427580604,21.568880214307356,-0.03390804597701147,-0.017816091954022895,,1.9157709222183206,2018,75%,BOS,3.737704918032787,0.6190476190476191
0.4833333333333333,0.04170288755228582,20.36765563020483,-0.16954022988505751,-0.13793103448275862,,1.9176782730641344,2018,75%,CHA,0.21666666666666667,0.4090909090909091
-3.483050847457627,0.3217062619752945,21.420063946281736,-0.06896551724137923,-0.06954022988505748,,1.9926451632733695,2018,75%,CHI,-6.016949152542373,0.30434782608695654
-0.1864406779661017,-0.19695359265206092,22.624945741170723,0.050000000000000044,-0.01724137931034475,,2.1486854957097767,2018,75%,CLE,0.1864406779661017,0.6521739130434783
-4.116666666666667,-1.4851399058310941,20.58893331784143,-0.033333333333333326,-0.03505747126436776,,1.8780780941504154,2018,75%,DAL,-2.783333333333333,0.2727272727272727
1.6333333333333333,0.08788922748385256,19.503604047974996,0.06781609195402297,-0.10172413793103452,,1.7555256136751811,2018,75%,DEN,0.9666666666666667,0.5909090909090909
-1.223728813559322,-0.11255162613474617,20.34450974384694,0.3919540229885058,-0.5275862068965518,,1.993992828476573,2018,75%,DET,-0.576271186440678,0.4782608695652174
-1.2833333333333323,0.168418279676257,23.143114748247562,-0.01666666666666672,-0.03390804597701158,,2.0256309986797394,2018,75%,GSW,8.483333333333333,0.5454545454545454
5.586440677966102,-0.05426285649950571,20.660288537733155,-0.1879310344827586,-0.20402298850574718,,1.9282983454910307,2018,75%,HOU,8.813559322033898,0.8260869565217391
3.222033898305085,-0.002881403605646954,19.88455808167184,-0.01781609195402299,-0.27643678160919544,,1.98617668986028,2018,75%,IND,1.6779661016949152,0.6086956521739131
3.0517241379310347,-0.17613836462225513,20.72628611513777,0.25459770114942537,-0.2729885057471264,,1.868605968556104,2018,75%,LAC,0.9482758620689655,0.4583333333333333
4.2898305084745765,0.29289639348651797,21.94694904579719,-0.016666666666666607,-0.05057471264367819,,1.7896531767914023,2018,75%,LAL,-2.389830508474576,0.43478260869565216
-6.968965517241379,-1.2825030686392132,19.76898352731188,-0.08563218390804597,-0.03505747126436781,,2.2363651414287338,2018,75%,MEM,-4.431034482758621,0.16666666666666666
0.8500000000000001,-0.33810293082350446,21.006594479212907,0.29022988505747127,-0.15172413793103456,,2.0197561524049052,2018,75%,MIA,-0.45,0.5909090909090909
0.8169491525423729,0.14857841106960126,20.320235377541856,-0.11954022988505753,-0.017241379310344862,,2.352731051255606,2018,75%,MIL,-0.01694915254237288,0.4782608695652174
-1.1412698412698414,-0.1853489324436174,20.134076442595386,-0.06896551724137923,-0.2528735632183907,,1.9617613402406837,2018,75%,MIN,2.8412698412698414,0.5263157894736842
-0.2033898305084746,-0.3589835404299621,19.951416348882248,0.18620689655172412,-0.18620689655172412,,1.668896069187358,2018,75%,NOP,0.2033898305084746,0.6521739130434783
-8.10655737704918,0.05625485625288294,21.172993197796156,-0.20402298850574718,-0.20344827586206893,,2.0227265503936187,2018,75%,NYK,-2.3934426229508197,0.23809523809523808
-6.61967213114754,0.31482725524330957,21.155093742635305,-0.08333333333333337,-0.285632183908046,,1.6554641166940631,2018,75%,OKC,2.819672131147541,0.6666666666666666
3.9728813559322034,0.578198411991629,19.94373940828883,0.12011494252873561,-0.17068965517241377,,2.0000665169565073,2018,75%,ORL,-4.372881355932203,0.30434782608695654
3.972413793103448,,,0.0,-0.01666666666666672,,,2018,75%,PHI,1.8275862068965518,0.8333333333333334
-8.031147540983605,-0.07525439230508091,19.741906231639277,0.18908045977011495,-0.04999999999999999,,1.7927275966957068,2018,75%,PHX,-8.868852459016393,0.14285714285714285
-1.1666666666666667,-0.5811896399840705,19.814644293702777,-0.20689655172413796,-0.033333333333333326,,1.6778506287755863,2018,75%,POR,1.3666666666666667,0.6818181818181818
3.898305084745763,0.47107871029195436,20.30613274588076,0.05114942528735633,-0.03505747126436787,,1.9713437260250255,2018,75%,SAC,-7.898305084745763,0.391304347826087
-0.09672131147540997,-0.9279684496534979,21.075653261832244,-0.03390804597701147,-0.04942528735632179,,1.7273773763422977,2018,75%,SAS,3.19672131147541,0.5238095238095238
4.806896551724138,0.028769434347946737,20.73399834390037,-0.22298850574712648,-0.08160919540229877,,1.8023615239342226,2018,75%,TOR,8.293103448275861,0.75
8.45,0.366465609434683,20.21157030262377,0.06609195402298851,-0.1844827586206897,,1.8195264433978897,2018,75%,UTA,1.55,0.7727272727272727
1.2166666666666668,0.24653874993730324,19.98571886760165,0.07068965517241388,-0.03563218390804601,,1.7245042901812546,2018,75%,WAS,1.8833333333333333,0.36363636363636365
,,20.05281600720725,,-0.0,,2.3469229491222814,2019,preseason,ATL,,0.35365853658536583
,,19.98985191400176,,-0.0,4.700480365792417,1.8179239553053654,2019,preseason,BKN,,0.5121951219512195
,,21.68424415858986,,-0.0,7.3987862754199485,2.0736587184153192,2019,preseason,BOS,,0.5975609756097561
,,20.305351969532225,,-0.0,,1.8759642135206267,2019,preseason,CHA,,0.47560975609756095
,,21.330126963497626,,-0.0,5.318119993844216,2.0380074081843684,2019,preseason,CHI,,0.2682926829268293
,,22.706591332758745,,-0.0,9.029657471850737,1.9815975085131634,2019,preseason,CLE,,0.23170731707317074
,,20.464657288203796,,-0.0,,1.957494271812561,2019,preseason,DAL,,0.4024390243902439
,,19.48943553644402,,-0.0,5.916202062607435,1.54312884571815,2019,preseason,DEN,,0.6585365853658537
,,20.29263329320554,,-0.0,5.598421958998375,1.8536668943945103,2019,preseason,DET,,0.5
,,23.212559165864516,,-0.0,8.01862546504575,1.8156535646701717,2019,preseason,GSW,,0.6951219512195121
,,20.80773357133451,,-0.0,7.086737934510577,1.971796895262904,2019,preseason,HOU,,0.6463414634146342
,,19.880813806841687,,-0.0,7.132497551660044,1.8120932292733685,2019,preseason,IND,,0.5853658536585366
,,20.54630674008473,,-0.0,5.5134287461649825,1.5486890628147274,2019,preseason,LAC,,0.5853658536585366
,,22.017266337947426,,-0.0,7.354362330421477,2.36270446816415,2019,preseason,LAL,,0.45121951219512196
,,19.683599997269425,,-0.0,4.9344739331306915,1.8197764507773935,2019,preseason,MEM,,0.4024390243902439
,,20.97313571808462,,-0.0,7.149916836132109,1.2717461551414424,2019,preseason,MIA,,0.47560975609756095
,,20.290379570118205,,-0.0,5.707110264748875,1.6480133050785557,2019,preseason,MIL,,0.7317073170731707
,,20.094194949417776,,-0.0,7.803435056952168,1.548113670706806,2019,preseason,MIN,,0.43902439024390244
,,19.979254532352098,,-0.0,6.939253946041508,1.7418458432017327,2019,preseason,NOP,,0.4024390243902439
,,21.043986053986522,,-0.0,5.720311776607412,1.8859005613279927,2019,preseason,NYK,,0.2073170731707317
,,21.09613273480617,,-0.0,7.136483208590247,1.691434144858854,2019,preseason,OKC,,0.5975609756097561
,,19.86172863020908,,-0.0,5.231108616854587,2.2408656164225995,2019,preseason,ORL,,0.5121951219512195
,,,,-0.0,7.611347717403621,,2019,preseason,PHI,,0.6219512195121951
,,19.740490942856304,,-0.0,,1.5341676210387178,2019,preseason,PHX,,0.23170731707317074
,,19.737281725432055,,-0.0,6.222576268071369,2.0276057200269424,2019,preseason,POR,,0.6463414634146342
,,20.335362413591284,,-0.0,,1.6579492971878744,2019,preseason,SAC,,0.47560975609756095
,,21.00908254147786,,-0.0,7.244941546337007,1.4149993484743133,2019,preseason,SAS,,0.5853658536585366
,,20.84625895544353,,-0.0,7.336936913707618,1.4296398839743458,2019,preseason,TOR,,0.7073170731707317
,,20.2597486150838,,-0.0,7.1569563646156364,1.8633247959228862,2019,preseason,UTA,,0.6097560975609756
,,19.936631312620158,,-0.0,3.1780538303479458,1.6894050227187336,2019,preseason,WAS,,0.3902439024390244
-0.9454545454545453,-0.4124887145484031,20.054156811435796,0.10689655172413787,-0.10689655172413787,0.6931471805599453,2.0110023808942774,2019,25%,ATL,-10.454545454545455,0.4
-3.127272727272728,-0.3824096487752664,19.989807550741602,-0.0683908045977012,-0.0683908045977012,6.208590026096629,2.0808847503828916,2019,25%,BKN,-1.7727272727272727,0.5666666666666667
-0.5095238095238095,0.15251588865160853,21.699028328731053,-0.05114942528735633,-0.05114942528735633,8.08886878916199,1.9154055772900345,2019,25%,BOS,2.8095238095238093,0.6229508196721312
-3.304761904761905,1.3336943919346913,20.373739511234696,0.2574712643678161,-0.2574712643678161,,1.9177442794076744,2019,25%,CHA,4.904761904761905,0.45901639344262296
-2.036363636363637,1.0655267716251982,21.34949524026888,0.08850574712643677,-0.08850574712643677,5.986452005284438,2.1161031953243388,2019,25%,CHI,-8.863636363636363,0.2833333333333333
3.85,0.0872834959325618,22.71212471189607,-0.03390804597701158,-0.03390804597701158,8.760296220470051,1.9249201719823412,2019,25%,CLE,-6.95,0.24193548387096775
7.673684210526315,0.08208815128500879,20.444186100774637,-0.39137931034482754,-0.39137931034482754,,1.996508029018965,2019,25%,DAL,2.526315789473684,0.36507936507936506
-0.40000000000000036,-0.15467330679001656,19.50337609677588,0.08390804597701151,-0.08390804597701151,7.463363045520021,1.7725534975848587,2019,25%,DEN,8.0,0.6557377049180327
2.9888888888888885,-0.09841364175638179,20.259389775503827,0.03390804597701147,-0.03390804597701147,6.648984550024776,1.8654142457086547,2019,25%,DET,1.1111111111111112,0.46875
-6.418181818181818,-0.12816101406524993,23.205094121116595,-0.017816091954023006,-0.017816091954023006,9.012377119192271,2.16853355420442,2019,25%,GSW,5.318181818181818,0.7
4.05,0.31192089465839845,20.807539580779306,-0.10344827586206895,-0.10344827586206895,7.9391588179567965,1.862886387727001,2019,25%,HOU,-2.05,0.7096774193548387
-0.08571428571428541,-0.11552114653640744,19.863285338960075,-0.051724137931034475,-0.051724137931034475,7.924072324923417,1.8238654494961135,2019,25%,IND,4.285714285714286,0.5737704918032787
-1.4500000000000002,-0.2705747421635999,20.5283721573631,0.13678160919540228,-0.13678160919540228,6.9167150203536085,1.7345359674787586,2019,25%,LAC,4.95,0.5483870967741935
0.8999999999999999,0.32498663693413515,22.043552637598857,-0.05114942528735633,-0.05114942528735633,8.336869637284956,1.9970694819848676,2019,25%,LAL,-0.2,0.41935483870967744
-0.050000000000000044,-0.7540578909310726,19.663022150978342,-0.0005747126436781713,-0.0005747126436781713,5.973809611869261,2.0621598588007144,2019,25%,MEM,1.55,0.3387096774193548
-3.3000000000000003,0.2857510311416648,20.95626942791248,-0.12011494252873556,-0.12011494252873556,8.232440158470336,1.8585224557061728,2019,25%,MIA,-1.9,0.5161290322580645
-3.2666666666666657,-0.13540615988045168,20.296640835855982,0.2954022988505746,-0.2954022988505746,7.067319848653476,2.2152714594888026,2019,25%,MIL,10.666666666666666,0.7377049180327869
7.818181818181818,-0.06885678223250447,20.074129505822246,-0.1028735632183908,-0.1028735632183908,8.14902386805177,2.27556115593684,2019,25%,MIN,-0.3181818181818182,0.4166666666666667
1.0545454545454547,-0.07349013111114289,19.961458541226424,0.23505747126436782,-0.23505747126436782,8.150467911624004,1.5248529052596103,2019,25%,NOP,1.5454545454545454,0.36666666666666664
-2.986956521739131,0.049927852359295755,21.02751509052333,-0.03275862068965518,-0.03275862068965518,5.1647859739235145,1.9455321983786522,2019,25%,NYK,-5.913043478260869,0.1694915254237288
3.4000000000000004,-0.1987006611206733,21.087530603606133,-0.14770114942528734,-0.14770114942528734,8.16961956172385,1.7694081981416259,2019,25%,OKC,6.0,0.5806451612903226
4.845454545454546,0.8037208144788319,19.865466362320753,0.22298850574712645,-0.22298850574712645,6.51471269087253,2.038830097268902,2019,25%,ORL,-3.0454545454545454,0.5333333333333333
2.1695652173913045,,,0.15000000000000002,-0.15000000000000002,8.9001399880938,,2019,25%,PHI,1.1304347826086956,0.6101694915254238
2.9523809523809526,0.04793604936354645,19.7519557493818,-0.15977011494252874,-0.15977011494252874,,1.7099995947213111,2019,25%,PHX,-9.952380952380953,0.2459016393442623
-8.647619047619047,-0.16020241072487584,19.787006181401686,-0.11896551724137933,-0.11896551724137933,7.537430036586509,1.993346721259941,2019,25%,POR,2.0476190476190474,0.6557377049180327
-1.9500000000000002,0.25446583278791324,20.304044632380194,-0.08908045977011492,-0.08908045977011492,,1.6783979800785727,2019,25%,SAC,-2.55,0.46774193548387094
-4.314285714285714,-0.11397633273687069,20.998478688146804,-0.32471264367816083,-0.32471264367816083,7.275172319452771,1.640447242886644,2019,25%,SAS,-2.2857142857142856,0.6229508196721312
-0.5090909090909079,-0.06739002227720392,20.862513390010214,-0.03505747126436776,-0.03505747126436776,8.027802848370312,1.6465436017225723,2019,25%,TOR,8.909090909090908,0.6666666666666666
-5.327272727272726,0.06325115872089626,20.27002441010118,0.15459770114942528,-0.15459770114942528,8.343077871169383,1.8700244548953715,2019,25%,UTA,-2.772727272727273,0.6666666666666666
5.280952380952382,0.586323165427624,19.917061978771102,0.13505747126436782,-0.13505747126436782,4.532599493153256,1.7590157687216024,2019,25%,WAS,-5.380952380952381,0.39344262295081966
3.1380952380952376,0.5112086419674569,20.06629123045924,-0.2919540229885057,-0.18505747126436783,,1.7080488838750738,2019,50%,ATL,-8.238095238095237,0.4
-0.00454545454545463,-0.12833607245789547,19.9850017503488,0.0482758620689655,-0.02011494252873569,6.289715570908998,1.8717854163616567,2019,50%,BKN,-0.7954545454545454,0.5526315789473685
0.9390243902439028,0.0665532614655141,21.70694389736694,0.0683908045977012,-0.017241379310344862,8.054840221101024,1.8199312487159354,2019,50%,BOS,6.560975609756097,0.5853658536585366
-7.924390243902439,0.5347564673016804,20.377465554089802,-0.4316091954022989,-0.17413793103448283,,1.8923911083447529,2019,50%,CHA,0.024390243902439025,0.4878048780487805
1.2666666666666657,0.20130634546565812,21.347471773427195,-0.1396551724137931,-0.05114942528735633,6.129050210060545,2.080544682670748,2019,50%,CHI,-10.166666666666666,0.3
-8.32325581395349,0.15413696908332097,22.71338975982542,-0.11896551724137927,-0.15287356321839085,8.903271585724212,2.3294621848347448,2019,50%,CLE,-10.976744186046512,0.28205128205128205
-0.7,0.28354951603620104,20.437272017853466,0.10057471264367812,-0.2908045977011494,,1.9213161163911272,2019,50%,DAL,0.5,0.325
-3.825,0.020245925625978822,19.52566955473992,-0.0034482758620689724,-0.08045977011494254,7.5766097669730375,1.732457796591306,2019,50%,DEN,5.325,0.6190476190476191
-5.749999999999999,-0.10628580555893363,20.25682481396109,-0.08620689655172414,-0.052298850574712674,6.48768401848461,1.8435915975165917,2019,50%,DET,-2.95,0.5714285714285714
2.185714285714286,0.5432174553745931,23.18482237703284,0.034482758620689724,-0.01666666666666672,8.724207360800564,2.0713192906991895,2019,50%,GSW,5.714285714285714,0.725
4.624390243902439,0.26518653667104053,20.822991190551857,0.1879310344827586,-0.08448275862068966,8.348064228408266,1.952088357795236,2019,50%,HOU,1.975609756097561,0.7073170731707317
0.7142857142857144,0.10390372998177644,19.852993208016997,0.15517241379310343,-0.10344827586206896,8.100161446936607,1.9519787584164883,2019,50%,IND,5.285714285714286,0.5
2.7073170731707314,0.308581242834819,20.531840428937656,-0.08160919540229883,-0.05517241379310345,6.8885724595653635,1.8815676487823323,2019,50%,LAC,1.2926829268292683,0.5853658536585366
