espn_id,n_books,books,spread_home,spread_sd,total,ml_home,ml_away,spread_consensus
401070213,10,Caesar's|Caesars|Caesars Sportsbook|Unibet|Westgate|Wynn|accuscore|consensus|numberfire|teamrankings,-5.0,0.15811388300841897,211.0,-212.5,180.0,-5.0
401070214,10,Caesar's|Caesars|Caesars Sportsbook|Unibet|Westgate|Wynn|accuscore|consensus|numberfire|teamrankings,-13.0,0.23570226039551584,220.0,-1200.0,789.0,-13.0
401070215,10,Caesar's|Caesars|Caesars Sportsbook|Unibet|Westgate|Wynn|accuscore|consensus|numberfire|teamrankings,-8.0,0.15811388300841897,232.0,-360.0,290.0,-8.0
401070693,10,Caesar's|Caesars|Caesars Sportsbook|Unibet|Westgate|Wynn|accuscore|consensus|numberfire|teamrankings,3.5,0.3374742788552764,222.0,140.0,-160.0,3.5
401070694,10,Caesar's|Caesars|Caesars Sportsbook|Unibet|Westgate|Wynn|accuscore|consensus|numberfire|teamrankings,-6.0,0.21081851067789195,212.0,-250.0,207.5,-6.0
401070695,10,Caesar's|Caesars|Caesars Sportsbook|Unibet|Westgate|Wynn|accuscore|consensus|numberfire|teamrankings,-7.5,0.24152294576982394,205.0,-301.5,250.0,-7.5
401070696,10,Caesar's|Caesars|Caesars Sportsbook|Unibet|Westgate|Wynn|accuscore|consensus|numberfire|teamrankings,2.5,0.21081851067789195,208.5,116.0,-136.5,2.5
401070697,10,Caesar's|Caesars|Caesars Sportsbook|Unibet|Westgate|Wynn|accuscore|consensus|numberfire|teamrankings,-3.5,0.15811388300841897,217.0,-160.0,140.0,-3.5
401070698,10,Caesar's|Caesars|Caesars Sportsbook|Unibet|Westgate|Wynn|accuscore|consensus|numberfire|teamrankings,-13.0,0.2581988897471611,215.0,-1200.0,750.0,-13.0
401358773,13,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|accuscore|consensus|teamrankings,-1.5,0.1386750490563073,234.0,-125.0,105.0,-1.5
401358774,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|accuscore|consensus|teamrankings,-3.0,0.2567762955065477,226.5,-155.0,135.0,-3.5
401358775,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-2.5,0.2968084198523318,219.5,-140.0,120.0,-2.5
401358776,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.0,0.1815682598006407,224.0,-250.0,202.5,-6.0
401358777,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-2.5,0.1759328876372492,225.5,-139.0,118.0,-2.5
401358778,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-4.0,0.23440361546924776,229.0,-180.0,155.0,-4.0
401358779,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,1.0,0.6229729031789729,224.5,-105.0,-115.0,1.0
401358780,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,1.0,1.1474609652039005,221.5,-105.0,-115.0,1.0
401358781,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.0,0.280305955290694,206.5,-250.0,200.0,-6.0
401358782,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.5,0.49280538030458115,221.5,-320.0,254.0,-7.5
401358783,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.0,1.3074875944053195,215.5,-240.0,196.0,-6.0
401358784,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-2.5,0.5163977794943223,222.5,-138.0,120.0,-2.5
401358785,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-13.5,1.0824524454696827,213.5,-1000.0,650.0,-13.5
401359833,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,1.5,1.6604646509766046,223.0,102.0,-120.0,1.5
401359834,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,5.0,0.8017837257372732,218.0,180.0,-220.0,5.0
401359835,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-2.5,0.0,223.0,-140.0,120.0,-2.5
401359836,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.0,0.1759328876372492,218.5,-288.0,240.0,-7.0
401359837,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.5,0.45773770821706344,232.0,-260.0,210.0,-6.5
401359838,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,3.5,0.5498917642417938,224.0,145.0,-170.0,3.5
401359839,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.0,0.6113996432854077,212.5,-270.0,225.0,-7.0
401359840,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-13.5,1.0141851056742197,221.5,-1192.0,736.0,-14.0
401359841,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.5,0.5095246653650681,234.0,-260.0,217.5,-6.5
401359842,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-2.5,1.4474937289114915,222.5,-140.0,120.0,-2.5
401359843,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,2.5,0.3078639631074409,226.0,114.5,-135.0,2.5
401359844,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,7.5,0.4127101529277786,212.75,275.0,-350.0,7.5
401359845,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,2.0,1.5998511835554614,225.5,107.0,-125.0,2.0
401359846,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.0,0.20701966780270625,217.5,-281.0,230.0,-7.0
401359847,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.5,0.1889822365046136,223.0,-260.0,215.0,-6.5
401359848,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-3.0,0.8121107126025425,221.0,-150.0,130.0,-3.0
401359849,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.5,0.1815682598006407,222.0,-316.5,257.5,-7.5
401359850,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,6.5,0.40824829046386296,226.5,200.0,-250.0,6.5
401359851,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,8.0,0.4577377082170634,223.0,290.0,-360.0,7.5
401359852,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,3.5,0.6035608621222174,222.0,140.0,-161.0,3.0
401359853,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,4.0,0.4418575508442685,216.5,155.0,-182.0,4.5
401359854,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-8.0,0.1889822365046136,213.5,-350.0,280.0,-8.0
401359855,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.5,0.4140393356054125,228.5,-300.0,245.0,-7.5
401359856,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,6.0,0.560611910581388,225.5,210.0,-253.0,6.0
401359857,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-3.0,0.21290765681316007,229.0,-150.0,129.0,-3.0
401359858,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-4.0,0.3380617018914066,226.5,-170.0,146.0,-4.0
401359859,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-9.0,0.33806170189140666,233.5,-430.0,350.0,-9.0
401359860,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-12.0,0.23440361546924768,212.0,-800.0,550.0,-12.0
401359861,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,5.5,0.1815682598006407,221.0,180.0,-220.0,5.5
401359862,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,9.5,0.7527726527090809,216.0,370.0,-475.0,9.5
401359863,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,3.0,0.20701966780270625,234.5,130.0,-150.0,3.0
401359864,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-5.0,0.4498677054212186,225.5,-208.0,175.0,-5.0
401359865,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,2.0,0.8423323628614833,224.5,110.0,-128.0,2.0
401359866,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,2.0,0.4309458036856674,229.5,105.0,-125.0,2.0
401359867,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-11.5,0.3631365196012814,212.5,-700.0,478.0,-11.5
401359868,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.0,0.8208590157935307,229.5,-245.0,200.0,-6.0
401359869,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-13.5,0.0,211.5,-1100.0,700.0,-13.5
401359870,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,2.5,0.3683941988065036,213.5,110.0,-132.0,2.5
401359871,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-5.5,0.0,224.5,-225.0,185.0,-5.5
401359872,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-9.5,0.36187343222787294,221.5,-525.0,400.0,-9.5
401359873,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-2.5,0.36187343222787294,230.0,-135.0,115.0,-2.5
401359874,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-1.0,0.12909944487358055,217.0,-120.0,100.0,-1.0
401359875,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,9.5,0.19611613513818404,223.5,358.0,-452.5,9.5
401359876,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-10.5,0.253546276418555,222.5,-667.0,475.0,-10.5
401359877,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-2.5,2.3969226302152715,219.5,-135.0,115.0,-2.5
401359878,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.5,0.0,218.5,-320.0,260.0,-7.5
401359879,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,5.5,0.2968084198523318,221.0,190.0,-227.0,5.5
401359880,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-4.0,0.1759328876372492,224.0,-175.0,155.0,-4.0
401359881,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-3.5,0.4805750523616275,218.0,-155.0,135.0,-3.5
401359882,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-1.0,1.112491511265305,214.5,-118.5,100.0,-1.0
401359883,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,5.0,0.3683941988065036,220.5,175.0,-208.0,5.0
401359884,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.0,0.646206172658864,231.5,-240.0,200.0,-5.5
401359885,13,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,5.5,1.216868616888952,217.0,196.0,-240.0,5.5
401359886,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-8.0,0.1759328876372492,224.5,-357.0,285.0,-8.0
401359887,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-2.5,0.12909944487358055,233.0,-137.0,115.0,-2.5
401359888,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-8.0,0.41690469391639595,219.0,-360.0,285.0,-8.5
401359889,13,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-11.0,0.1877669040497027,211.5,-600.0,450.0,-11.0
401359890,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,4.0,0.6021937915964949,222.25,150.0,-171.0,4.0
401359891,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-1.5,0.23440361546924776,216.25,-120.0,102.5,-1.5
401359892,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,9.5,0.42742520713255516,222.5,360.0,-450.0,9.5
401359893,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.5,0.13363062095621217,219.5,-262.5,215.0,-6.5
401359894,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-6.0,0.30562492275106323,228.5,-245.5,200.0,-6.0
401359895,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-9.5,0.416904693916396,206.0,-450.0,350.0,-9.5
401359896,14,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-8.5,0.0,223.0,-400.0,314.0,-8.5
401359897,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-7.0,0.5300494136893097,222.0,-280.0,230.0,-7.0
401359898,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,1.5,0.29680841985233186,221.5,100.0,-120.0,1.5
401359899,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-4.0,1.1159023681479017,216.5,-167.0,142.0,-4.0
401359900,15,Caesars Sportsbook|Caesars Sportsbook (Colorado)|Caesars Sportsbook (New Jersey)|Caesars Sportsbook (Pennsylvania)|DraftKings|Holland Casino|MGM|PointsBet|SugarHouse|Titanbets|Unibet|Westgate|accuscore|consensus|teamrankings,-3.5,0.35186577527449836,223.5,-160.0,138.0,-3.5
